Date,Open,High,Low,Close,Adj Close,Volume
2019-05-13,21.500000,25.670000,21.410000,23.990000,23.990000,16102700
2019-05-20,24.740000,25.610001,21.100000,21.500000,21.500000,8176400
2019-05-27,21.510000,22.360001,19.740000,20.799999,20.799999,2400800
2019-06-03,20.799999,21.440001,19.330000,21.240000,21.240000,3025700
2019-06-10,21.510000,23.100000,19.830000,19.850000,19.850000,3667300
2019-06-17,20.000000,20.100000,17.461000,18.200001,18.200001,4332400
2019-06-24,18.500000,21.000000,16.809999,20.280001,20.280001,4514100
2019-07-01,20.500000,21.740000,19.990000,21.100000,21.100000,2148700
2019-07-08,21.059999,21.200001,18.920000,21.080000,21.080000,2573300
2019-07-15,21.200001,22.459999,20.931000,21.889999,21.889999,2182100
2019-07-22,22.090000,24.830000,21.209999,24.680000,24.680000,2882400
2019-07-29,24.900000,25.549999,18.750000,18.940001,18.940001,4830000
2019-08-05,18.500000,21.620001,15.500000,17.290001,17.290001,7856800
2019-08-12,17.059999,17.900000,14.120000,16.389999,16.389999,5229700
2019-08-19,16.629999,27.980000,16.530001,25.000000,25.000000,14484600
2019-08-26,26.860001,34.880001,25.330000,31.600000,31.600000,17577800
2019-09-02,31.000000,35.248001,28.799999,31.469999,31.469999,6627500
2019-09-09,31.620001,33.799999,25.309999,29.040001,29.040001,11683200
2019-09-16,28.309999,29.330000,25.090000,25.139999,25.139999,5747600
2019-09-23,25.400000,27.889999,20.690001,21.629999,21.629999,6254100
2019-09-30,21.660000,24.370001,21.290001,23.400000,23.400000,4615300
2019-10-07,22.980000,27.070000,22.879999,24.889999,24.889999,3005400
2019-10-10,25.500000,26.750000,24.580000,24.889999,24.889999,596947
