Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,0.002200,0.002600,0.001100,0.001400,0.001400,936431374
2017-10-16,0.001400,0.001600,0.001000,0.001100,0.001100,558993274
2017-10-23,0.001200,0.001200,0.000700,0.001100,0.001100,654239338
2017-10-30,0.001100,0.001200,0.000700,0.000900,0.000900,310724122
2017-11-06,0.000700,0.000900,0.000700,0.000800,0.000800,279371243
2017-11-13,0.000750,0.000800,0.000400,0.000700,0.000700,786623181
2017-11-20,0.000700,0.000700,0.000500,0.000500,0.000500,125679476
2017-11-27,0.000600,0.000600,0.000300,0.000550,0.000550,761300771
2017-12-04,0.000600,0.001000,0.000390,0.000400,0.000400,2304859299
2017-12-11,0.000400,0.000500,0.000300,0.000400,0.000400,1278401254
2017-12-18,0.000500,0.000500,0.000300,0.000500,0.000500,1782219542
2017-12-25,0.000500,0.000800,0.000300,0.000400,0.000400,1692053297
2018-01-01,0.000400,0.000600,0.000400,0.000400,0.000400,1001571782
2018-01-08,0.000500,0.000600,0.000400,0.000500,0.000500,698817580
2018-01-15,0.000500,0.000600,0.000380,0.000500,0.000500,438444095
2018-01-22,0.000500,0.000500,0.000300,0.000400,0.000400,1008273129
2018-01-29,0.000350,0.000400,0.000200,0.000300,0.000300,527385684
2018-02-05,0.000300,0.000400,0.000100,0.000300,0.000300,1482206795
2018-02-12,0.000250,0.000300,0.000100,0.000200,0.000200,1710081450
2018-02-19,0.000200,0.000300,0.000100,0.000200,0.000200,1201551167
2018-02-26,0.000200,0.000300,0.000100,0.000200,0.000200,1717902029
2018-03-05,0.000200,0.000200,0.000100,0.000200,0.000200,760470954
2018-03-12,0.000200,0.000200,0.000100,0.000200,0.000200,165619112
2018-03-19,0.000200,0.000200,0.000100,0.000200,0.000200,233590002
2018-03-26,0.000150,0.000200,0.000100,0.000200,0.000200,80239201
2018-04-02,0.000200,0.000200,0.000100,0.000200,0.000200,322586153
2018-04-09,0.000200,0.000200,0.000100,0.000100,0.000100,108514439
2018-04-16,0.000200,0.000200,0.000100,0.000200,0.000200,205728301
2018-04-23,0.000200,0.000200,0.000100,0.000200,0.000200,67967779
2018-04-30,0.000200,0.000200,0.000100,0.000200,0.000200,144341008
2018-05-07,0.000200,0.000200,0.000100,0.000200,0.000200,215622624
2018-05-14,0.000200,0.000200,0.000100,0.000200,0.000200,112857248
2018-05-21,0.000200,0.000200,0.000100,0.000200,0.000200,83984132
2018-05-28,0.000200,0.000200,0.000100,0.000200,0.000200,198189364
2018-06-04,0.000200,0.000200,0.000100,0.000200,0.000200,185299157
2018-06-11,0.000200,0.000200,0.000100,0.000200,0.000200,141409189
2018-06-18,0.000200,0.000200,0.000100,0.000200,0.000200,120748551
2018-06-25,0.000100,0.000200,0.000100,0.000200,0.000200,161099204
2018-07-02,0.000100,0.000200,0.000100,0.000200,0.000200,173178442
2018-07-09,0.000200,0.000200,0.000100,0.000100,0.000100,1172313867
2018-07-16,0.000100,0.000200,0.000010,0.000100,0.000100,461076640
2018-07-23,0.000100,0.000200,0.000010,0.000100,0.000100,190121259
2018-07-30,0.000100,0.000100,0.000100,0.000100,0.000100,40027612
2018-08-06,0.000100,0.000100,0.000050,0.000100,0.000100,27534707
2018-08-13,0.000100,0.000100,0.000100,0.000100,0.000100,18842834
2018-08-20,0.000100,0.000100,0.000010,0.000100,0.000100,27353009
2018-08-27,0.000100,0.000100,0.000010,0.000100,0.000100,60101196
2018-09-03,0.000100,0.000200,0.000010,0.000100,0.000100,629616069
2018-09-10,0.000200,0.000200,0.000100,0.000100,0.000100,128620036
2018-09-17,0.000100,0.000200,0.000100,0.000100,0.000100,781780165
2018-09-24,0.000100,0.000200,0.000100,0.000200,0.000200,74048043
2018-10-01,0.000200,0.000200,0.000100,0.000200,0.000200,126904615
2018-10-08,0.000100,0.000200,0.000100,0.000200,0.000200,110143973
2018-10-15,0.000200,0.000200,0.000100,0.000200,0.000200,138288178
2018-10-22,0.000100,0.000200,0.000100,0.000100,0.000100,40235251
2018-10-29,0.000150,0.000200,0.000100,0.000200,0.000200,96209681
2018-11-05,0.000150,0.000200,0.000100,0.000200,0.000200,61557549
2018-11-12,0.000100,0.000200,0.000100,0.000100,0.000100,141403643
2018-11-19,0.000200,0.000200,0.000100,0.000150,0.000150,117086561
2018-11-26,0.000100,0.000200,0.000100,0.000200,0.000200,255460241
2018-12-03,0.000200,0.000200,0.000100,0.000200,0.000200,476527515
2018-12-10,0.000200,0.000200,0.000100,0.000200,0.000200,351616817
2018-12-17,0.000200,0.000200,0.000100,0.000200,0.000200,252381888
2018-12-24,0.000200,0.000200,0.000100,0.000200,0.000200,143857902
2018-12-31,0.000200,0.000200,0.000100,0.000100,0.000100,78135180
2019-01-07,0.000100,0.000200,0.000100,0.000150,0.000150,90217481
2019-01-14,0.000200,0.000200,0.000100,0.000200,0.000200,52386630
2019-01-21,0.000200,0.000200,0.000100,0.000200,0.000200,108447875
2019-01-28,0.000150,0.000200,0.000100,0.000200,0.000200,1062540893
2019-02-04,0.000100,0.000200,0.000100,0.000100,0.000100,144022205
2019-02-11,0.000200,0.000200,0.000100,0.000100,0.000100,84827719
2019-02-18,0.000100,0.000200,0.000100,0.000100,0.000100,269808241
2019-02-25,0.000100,0.000200,0.000010,0.000100,0.000100,122523098
2019-03-04,0.000100,0.000100,0.000100,0.000100,0.000100,68898916
2019-03-11,0.000100,0.000100,0.000010,0.000100,0.000100,14983677
2019-03-18,0.000100,0.000100,0.000100,0.000100,0.000100,35596833
2019-03-25,0.000100,0.000200,0.000010,0.000100,0.000100,569177072
2019-04-01,0.000100,0.000100,0.000010,0.000100,0.000100,21801415
2019-04-08,0.000100,0.000100,0.000010,0.000100,0.000100,34954700
2019-04-15,0.000100,0.000100,0.000100,0.000100,0.000100,2810000
2019-04-22,0.000100,0.000100,0.000010,0.000100,0.000100,17565900
2019-04-29,0.000100,0.000100,0.000100,0.000100,0.000100,108820000
2019-05-06,0.000010,0.000100,0.000010,0.000100,0.000100,3749979
2019-05-13,0.000010,0.000100,0.000010,0.000100,0.000100,19812797
2019-05-20,0.000100,0.000100,0.000100,0.000100,0.000100,3307600
2019-05-27,0.000100,0.000100,0.000100,0.000100,0.000100,495000
2019-06-03,0.000100,0.000100,0.000100,0.000100,0.000100,8510000
2019-06-10,0.000100,0.000100,0.000100,0.000100,0.000100,252000
2019-06-17,0.000050,0.000100,0.000010,0.000100,0.000100,93620598
2019-06-24,0.000100,0.000100,0.000100,0.000100,0.000100,2199900
2019-07-01,0.000100,0.000100,0.000100,0.000100,0.000100,420000
2019-07-08,0.000100,0.000100,0.000050,0.000100,0.000100,520000
2019-07-15,0.000100,0.000100,0.000100,0.000100,0.000100,6360000
2019-07-22,0.000100,0.000100,0.000010,0.000010,0.000010,2665500
2019-07-29,0.000010,0.000100,0.000010,0.000100,0.000100,2700000
2019-08-05,0.000050,0.000100,0.000050,0.000100,0.000100,4240030
2019-08-12,0.000100,0.000100,0.000100,0.000100,0.000100,2156500
2019-08-19,0.000100,0.000100,0.000100,0.000100,0.000100,5100000
2019-08-26,0.000100,0.000100,0.000100,0.000100,0.000100,650000
2019-09-02,0.000100,0.000100,0.000100,0.000100,0.000100,4000000
2019-09-09,null,null,null,null,null,null
2019-09-16,0.000100,0.000100,0.000100,0.000100,0.000100,400000
2019-09-23,0.000100,0.000100,0.000100,0.000100,0.000100,2305000
2019-09-30,0.000100,0.000100,0.000100,0.000100,0.000100,1000000
2019-10-07,0.000100,0.000100,0.000100,0.000100,0.000100,35000
2019-10-10,0.000100,0.000100,0.000100,0.000100,0.000100,1000099
