Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,10.670000,10.950000,10.100000,10.270000,10.270000,3655400
2017-10-16,10.670000,10.860000,10.230000,10.630000,10.630000,4366500
2017-10-23,10.660000,10.780000,8.840000,10.100000,10.100000,7328200
2017-10-30,10.250000,12.280000,10.210000,12.040000,12.040000,9991300
2017-11-06,12.410000,17.450001,12.240000,16.260000,16.260000,18318000
2017-11-13,16.299999,16.400000,14.100000,15.910000,15.910000,7083900
2017-11-20,15.610000,15.620000,14.390000,15.240000,15.240000,6942300
2017-11-27,14.970000,17.840000,14.650000,17.450001,17.450001,8872300
2017-12-04,17.080000,18.700001,16.340000,16.740000,16.740000,8877700
2017-12-11,16.920000,17.500000,15.810000,16.100000,16.100000,7559600
2017-12-18,16.270000,17.459999,16.010000,17.080000,17.080000,5902000
2017-12-25,17.180000,20.190001,17.090000,19.440001,19.440001,6577400
2018-01-01,19.629999,21.305000,19.620001,20.790001,20.790001,7568600
2018-01-08,20.709999,22.500000,20.129999,21.940001,21.940001,8212400
2018-01-15,22.760000,23.920000,21.930000,22.510000,22.510000,5899400
2018-01-22,22.500000,25.059999,22.440001,24.370001,24.370001,6432800
2018-01-29,24.180000,24.180000,20.370001,20.639999,20.639999,8068500
2018-02-05,20.010000,21.450001,16.820000,17.870001,17.870001,10698700
2018-02-12,18.330000,19.950001,17.809999,19.170000,19.170000,6046800
2018-02-19,19.260000,20.350000,18.340000,20.230000,20.230000,3738800
2018-02-26,20.420000,20.452000,13.260000,14.980000,14.980000,16087700
2018-03-05,14.880000,15.130000,13.510000,14.470000,14.470000,9354500
2018-03-12,14.470000,15.160000,14.110000,14.890000,14.890000,7180700
2018-03-19,14.740000,17.900000,13.980000,17.240000,17.240000,8724200
2018-03-26,17.600000,18.170000,16.100000,17.150000,17.150000,7036900
2018-04-02,17.000000,19.280001,15.720000,17.959999,17.959999,7824500
2018-04-09,18.410000,22.480000,17.780001,22.260000,22.260000,9404300
2018-04-16,22.160000,25.320000,21.500000,23.709999,23.709999,9898700
2018-04-23,23.230000,26.639999,22.606001,24.510000,24.510000,11686000
2018-04-30,24.200001,33.959999,24.000000,31.580000,31.580000,14953300
2018-05-07,32.040001,34.910000,29.940001,34.310001,34.310001,14640800
2018-05-14,34.500000,37.889999,33.799999,35.930000,35.930000,10504800
2018-05-21,36.130001,40.719002,31.260000,32.389999,32.389999,17298300
2018-05-28,31.580000,37.950001,31.580000,36.610001,36.610001,9625900
2018-06-04,36.700001,41.000000,35.700001,40.369999,40.369999,8599400
2018-06-11,39.779999,41.325001,34.400002,35.060001,35.060001,11571300
2018-06-18,35.380001,45.279999,34.520000,42.709999,42.709999,12413500
2018-06-25,42.849998,46.459999,40.169998,45.439999,45.439999,9382700
2018-07-02,44.689999,46.459999,43.380001,44.669998,44.669998,5265900
2018-07-09,44.880001,48.849998,40.200001,40.529999,40.529999,11728500
2018-07-16,39.169998,41.000000,37.709999,39.529999,39.529999,8246200
2018-07-23,40.349998,41.139999,35.730000,36.200001,36.200001,7929200
2018-07-30,36.880001,37.509998,31.980000,34.500000,34.500000,10344800
2018-08-06,34.500000,37.700001,33.580002,34.990002,34.990002,7811700
2018-08-13,34.820000,34.860001,27.325001,29.270000,29.270000,10652700
2018-08-20,29.100000,36.150002,28.951000,35.779999,35.779999,8768900
2018-08-27,35.919998,41.630001,35.549999,41.540001,41.540001,10618900
2018-09-03,42.369999,42.490002,35.500000,36.900002,36.900002,6710500
2018-09-10,37.180000,39.900002,35.119999,37.669998,37.669998,6173500
2018-09-17,37.930000,41.172001,36.689999,39.599998,39.599998,7887700
2018-09-24,41.740002,49.360001,41.520000,48.529999,48.529999,13569400
2018-10-01,49.040001,50.340000,44.626999,46.139999,46.139999,7608600
2018-10-08,44.610001,46.000000,37.750000,39.299999,39.299999,9219800
2018-10-15,39.840000,40.290001,34.689999,35.099998,35.099998,6390500
2018-10-22,34.840000,34.860001,30.129999,31.209999,31.209999,7993200
2018-10-29,31.299999,35.200001,28.110001,29.840000,29.840000,9812000
2018-11-05,30.910000,31.200001,25.090000,27.680000,27.680000,11803700
2018-11-12,28.059999,28.480000,23.150000,24.959999,24.959999,14745000
2018-11-19,24.040001,25.820000,20.910000,23.260000,23.260000,12945300
2018-11-26,25.270000,26.139999,23.020000,23.940001,23.940001,10321900
2018-12-03,26.000000,26.250000,20.000000,21.820000,21.820000,10048400
2018-12-10,21.110001,22.584999,19.830000,20.959999,20.959999,9918300
2018-12-17,20.650000,21.330000,14.630000,14.820000,14.820000,16628100
2018-12-24,14.510000,18.010000,13.480000,16.969999,16.969999,11356600
2018-12-31,17.250000,19.400000,15.850000,19.350000,19.350000,9541900
2019-01-07,19.680000,21.520000,19.110001,20.590000,20.590000,10891600
2019-01-14,20.049999,21.980000,19.820000,21.940001,21.940001,7023400
2019-01-21,21.500000,21.639999,18.600000,20.320000,20.320000,7560300
2019-01-28,19.700001,21.190001,18.740000,20.500000,20.500000,8776700
2019-02-04,19.990000,21.510000,16.860001,17.610001,17.610001,9800700
2019-02-11,17.240000,21.680000,16.500000,21.500000,21.500000,13398800
2019-02-18,21.309999,22.400000,21.110001,21.719999,21.719999,6789100
2019-02-25,21.250000,26.450001,20.959999,23.740000,23.740000,14408300
2019-03-04,24.059999,24.680000,19.125000,19.520000,19.520000,10475600
2019-03-11,19.870001,24.570000,19.760000,23.959999,23.959999,12071100
2019-03-18,24.150000,27.840000,23.974001,25.610001,25.610001,11934600
2019-03-25,25.270000,27.200001,23.639999,25.709999,25.709999,9569000
2019-04-01,26.389999,29.410000,26.080000,29.410000,29.410000,9454300
2019-04-08,29.740000,30.180000,27.270000,28.430000,28.430000,9617200
2019-04-15,28.000000,28.764999,26.440001,26.770000,26.770000,6912900
2019-04-22,28.059999,29.105000,20.520000,21.580000,21.580000,19256300
2019-04-29,21.350000,21.700001,18.410000,19.870001,19.870001,16125800
2019-05-06,19.290001,21.139999,19.100000,20.090000,20.090000,10569500
2019-05-13,20.430000,22.490000,18.770000,21.260000,21.260000,12317600
2019-05-20,21.209999,22.430000,16.350000,16.830000,16.830000,11356500
2019-05-27,17.000000,17.820000,15.742000,16.200001,16.200001,7372900
2019-06-03,16.620001,17.700001,14.880000,16.530001,16.530001,10110000
2019-06-10,16.620001,17.590000,15.850000,16.820000,16.820000,9217100
2019-06-17,16.450001,19.900000,16.170000,19.410000,19.410000,8890100
2019-06-24,19.400000,20.629999,18.351999,19.680000,19.680000,6321700
2019-07-01,20.450001,20.780001,17.730000,18.469999,18.469999,5442300
2019-07-08,18.250000,20.080000,17.520000,19.650000,19.650000,7570700
2019-07-15,19.850000,20.129999,14.035000,14.620000,14.620000,16373400
2019-07-22,14.680000,16.360001,14.400000,15.140000,15.140000,10962400
2019-07-29,15.070000,16.200001,11.604000,11.890000,11.890000,16053500
2019-08-05,11.230000,11.590000,8.920000,10.150000,10.150000,17704800
2019-08-12,10.010000,11.330000,8.900000,9.770000,9.770000,12832900
2019-08-19,10.120000,10.430000,9.020000,9.210000,9.210000,11663300
2019-08-26,9.390000,10.330000,8.850000,9.790000,9.790000,9874400
2019-09-02,9.270000,10.350000,8.280000,10.080000,10.080000,13113100
2019-09-09,10.330000,13.625000,10.200000,11.820000,11.820000,19062700
2019-09-16,13.800000,16.360001,9.320000,11.190000,11.190000,55108200
2019-09-23,10.990000,11.470000,9.750000,10.130000,10.130000,14282800
2019-09-30,9.990000,10.660000,8.400000,8.700000,8.700000,13775300
2019-10-07,8.800000,9.020000,7.900000,8.550000,8.550000,11801700
2019-10-10,8.460000,8.690000,8.250000,8.550000,8.550000,2111970
