Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-10-16,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-10-23,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-10-30,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-11-06,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-11-13,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-11-20,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-11-27,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-12-04,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-12-11,1000.000000,1000.000000,1000.000000,1000.000000,913.461548,0
2017-12-18,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2017-12-25,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-01-01,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-01-08,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-01-15,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-01-22,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-01-29,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-02-05,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-02-12,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-02-19,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-02-26,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-03-05,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-03-12,1000.000000,1000.000000,1000.000000,1000.000000,961.538452,0
2018-03-19,1000.000000,1100.000000,1000.000000,1100.000000,1057.692261,0
2018-03-26,1100.000000,1100.000000,1100.000000,1100.000000,1057.692261,0
2018-04-02,1100.000000,1100.000000,1100.000000,1100.000000,1057.692261,0
2018-04-09,1100.000000,1100.000000,1100.000000,1100.000000,1057.692261,0
2018-04-16,1100.000000,1100.000000,1100.000000,1100.000000,1057.692261,0
2018-04-23,1100.000000,1100.000000,1100.000000,1100.000000,1057.692261,0
2018-04-30,1100.000000,1125.000000,1100.000000,1125.000000,1081.730713,100
2018-05-07,1150.000000,1150.000000,1150.000000,1150.000000,1105.769165,200
2018-05-14,1150.000000,1200.000000,1100.000000,1150.000000,1105.769165,100
2018-05-21,1150.000000,1150.000000,1025.000000,1025.000000,985.576904,100
2018-05-28,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-06-04,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-06-11,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-06-18,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-06-25,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-07-02,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-07-09,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-07-16,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-07-23,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-07-30,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-08-06,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-08-13,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-08-20,1025.000000,1025.000000,1025.000000,1025.000000,985.576904,0
2018-08-27,1025.000000,1200.000000,1025.000000,1200.000000,1153.846069,100
2018-09-03,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-09-10,1300.000000,1300.000000,1300.000000,1300.000000,1250.000000,0
2018-09-17,1300.000000,1300.000000,1200.000000,1200.000000,1153.846069,100
2018-09-24,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-10-01,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-10-08,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-10-15,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-10-22,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-10-29,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-11-05,1200.000000,1200.000000,1200.000000,1200.000000,1153.846069,0
2018-11-12,1200.000000,1300.000000,1200.000000,1300.000000,1250.000000,0
2018-11-19,1300.000000,1300.000000,1250.000000,1250.000000,1201.923096,0
2018-11-26,1250.000000,1250.000000,1250.000000,1250.000000,1201.923096,0
2018-12-03,1250.000000,1250.000000,1250.000000,1250.000000,1201.923096,100
2018-12-10,1300.000000,1300.000000,1300.000000,1300.000000,1250.000000,200
2018-12-17,1300.000000,1300.000000,1300.000000,1300.000000,1300.000000,0
2018-12-24,1300.000000,1300.000000,1290.000000,1290.000000,1290.000000,0
2018-12-31,1290.000000,1290.000000,1290.000000,1290.000000,1290.000000,0
2019-01-07,1290.000000,1290.000000,1290.000000,1290.000000,1290.000000,0
2019-01-14,1290.000000,1290.000000,1290.000000,1290.000000,1290.000000,0
2019-01-21,1290.000000,1290.000000,1290.000000,1290.000000,1290.000000,0
2019-01-28,1290.000000,1290.000000,1290.000000,1290.000000,1290.000000,0
2019-02-04,1290.000000,1290.000000,1199.949951,1199.949951,1199.949951,0
2019-02-11,1199.949951,1199.949951,1020.000000,1020.000000,1020.000000,100
2019-02-18,1020.000000,1020.000000,1020.000000,1020.000000,1020.000000,0
2019-02-25,1020.000000,1020.000000,1020.000000,1020.000000,1020.000000,0
2019-03-04,1020.000000,1020.000000,1020.000000,1020.000000,1020.000000,0
2019-03-11,1020.000000,1020.000000,1020.000000,1020.000000,1020.000000,0
2019-03-18,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-03-25,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-04-01,900.000000,900.000000,875.000000,875.000000,875.000000,0
2019-04-08,875.000000,900.000000,875.000000,900.000000,900.000000,100
2019-04-15,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-04-22,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-04-29,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-05-06,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-05-13,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-05-20,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-05-27,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-06-03,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-06-10,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-06-17,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-06-24,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-07-01,900.000000,900.000000,900.000000,900.000000,900.000000,0
2019-07-08,900.000000,900.000000,900.000000,900.000000,900.000000,0
