Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,49.439999,50.700001,49.419998,50.099998,47.148312,2008200
2017-10-16,50.169998,50.910000,49.849998,50.450001,47.477692,2448700
2017-10-23,50.430000,53.459999,50.009998,53.360001,50.216244,4170300
2017-10-30,53.549999,55.000000,53.009998,54.680000,51.458477,3380900
2017-11-06,54.599998,56.400002,53.939999,54.250000,51.053810,2848300
2017-11-13,54.110001,54.990002,53.590000,54.459999,51.251438,2686600
2017-11-20,54.509998,55.540001,54.209999,55.049999,51.806683,1345600
2017-11-27,55.020000,55.950001,54.380001,55.520000,52.248985,2582400
2017-12-04,56.009998,56.070000,54.619999,56.040001,52.738350,2318200
2017-12-11,56.189999,56.830002,55.279999,55.900002,52.971519,3772400
2017-12-18,56.099998,57.500000,55.930000,56.549999,53.587471,2746300
2017-12-25,56.410000,56.790001,55.980000,56.040001,53.104187,1034100
2018-01-01,56.169998,58.840000,55.570000,58.770000,55.691170,2886300
2018-01-08,59.090000,61.290001,58.910000,59.430000,56.316593,3599600
2018-01-15,59.639999,61.939999,59.130001,61.799999,58.562439,2377900
2018-01-22,61.799999,62.709999,60.820000,62.090000,58.837246,2488200
2018-01-29,61.810001,61.959999,57.840000,58.130001,55.084702,4690400
2018-02-05,57.660000,58.470001,53.099998,54.320000,51.474297,5196200
2018-02-12,54.520000,58.189999,54.380001,56.880001,53.900188,3279000
2018-02-19,56.680000,58.770000,55.509998,58.070000,55.027843,3438000
2018-02-26,58.130001,59.310001,55.950001,57.009998,54.023373,3234500
2018-03-05,56.750000,59.130001,56.270000,59.060001,55.965977,2712800
2018-03-12,59.230000,59.939999,58.400002,59.459999,56.721050,3306600
2018-03-19,60.060001,61.500000,57.799999,57.799999,55.137516,3540900
2018-03-26,58.540001,59.349998,57.560001,58.680000,55.976982,2516300
2018-04-02,58.680000,58.759998,55.990002,56.439999,53.840164,3213700
2018-04-09,56.750000,56.930000,54.430000,54.750000,52.228016,4245900
2018-04-16,55.070000,55.599998,54.049999,54.570000,52.056305,4210400
2018-04-23,54.700001,55.139999,51.410000,51.509998,49.137257,5218000
2018-04-30,51.660000,52.770000,50.830002,52.459999,50.043499,4248600
2018-05-07,52.520000,54.150002,52.200001,54.029999,51.541176,3140800
2018-05-14,54.099998,54.410000,52.980000,53.930000,51.445786,4073500
2018-05-21,54.099998,54.750000,53.930000,54.090000,51.598419,2702400
2018-05-28,53.860001,54.389999,51.889999,51.950001,49.556988,3530900
2018-06-04,52.259998,52.639999,51.389999,52.570000,50.148434,3655000
2018-06-11,52.599998,52.959999,51.439999,51.869999,49.846275,3729400
2018-06-18,51.599998,52.250000,50.270000,50.599998,48.625820,4293700
2018-06-25,50.520000,52.090000,49.480000,51.720001,49.702126,3749900
2018-07-02,51.400002,51.790001,50.400002,51.290001,49.288902,2266400
2018-07-09,51.490002,52.310001,51.299999,51.830002,49.807838,2607000
2018-07-16,51.910000,55.049999,51.520000,54.480000,52.354446,3104700
2018-07-23,54.310001,56.970001,53.570000,56.220001,54.026558,3172900
2018-07-30,56.400002,57.040001,55.290001,57.029999,54.804951,2148800
2018-08-06,57.099998,57.880001,55.959999,56.840000,54.622364,1908700
2018-08-13,56.939999,56.939999,55.180000,55.950001,53.767086,2745200
2018-08-20,56.029999,57.779999,55.990002,56.570000,54.362900,2890700
2018-08-27,56.880001,57.330002,56.099998,56.860001,54.641590,2006800
2018-09-03,56.910000,57.810001,56.139999,56.630001,54.420563,1643100
2018-09-10,56.720001,57.189999,53.849998,54.610001,52.864975,3096100
2018-09-17,54.560001,54.740002,52.209999,52.639999,50.957924,4009800
2018-09-24,52.790001,53.240002,51.130001,51.590000,49.941483,2906400
