Date,Open,High,Low,Close,Adj Close,Volume
2019-02-04,9.550000,9.590000,9.550000,9.590000,9.590000,900
2019-02-11,9.620000,9.850000,9.620000,9.730000,9.730000,60200
2019-02-18,9.750000,9.750000,9.720000,9.730000,9.730000,2100
2019-02-25,9.730000,9.810000,9.600000,9.810000,9.810000,5700
2019-03-04,9.810000,9.810000,9.810000,9.810000,9.810000,0
2019-03-11,9.610000,9.810000,9.610000,9.700000,9.700000,2008200
2019-03-18,9.700000,9.710000,9.700000,9.710000,9.710000,205100
2019-03-25,9.710000,9.800000,9.710000,9.720000,9.720000,617000
2019-04-01,9.720000,9.800000,9.720000,9.740000,9.740000,17200
2019-04-08,9.740000,9.740000,9.730000,9.730000,9.730000,154100
2019-04-15,9.800000,9.800000,9.800000,9.800000,9.800000,300
2019-04-22,9.800000,9.800000,9.755000,9.760000,9.760000,78500
2019-04-29,9.760000,9.800000,9.745000,9.800000,9.800000,223100
2019-05-06,9.760000,9.780000,9.740000,9.760000,9.760000,70800
2019-05-13,9.750000,9.780000,9.750000,9.760000,9.760000,294600
2019-05-20,9.710000,9.770000,9.710000,9.770000,9.770000,10400
2019-05-27,9.810000,9.810000,9.780000,9.780000,9.780000,84700
2019-06-03,9.760000,9.820000,9.760000,9.820000,9.820000,93600
2019-06-10,9.820000,9.900000,9.820000,9.850000,9.850000,65500
2019-06-17,9.850000,9.850000,9.820000,9.840000,9.840000,174500
2019-06-24,9.840000,9.850000,9.800000,9.850000,9.850000,18900
2019-07-01,9.850000,9.850000,9.820000,9.820000,9.820000,3200
2019-07-08,9.850000,9.850000,9.820000,9.830000,9.830000,18300
2019-07-15,10.320000,10.320000,9.820000,9.830000,9.830000,245700
2019-07-22,9.970000,10.150000,9.830000,10.000000,10.000000,12400
2019-07-29,9.900000,9.920000,9.776000,9.810000,9.810000,9100
2019-08-05,9.880000,9.890000,9.880000,9.890000,9.890000,1072200
2019-08-12,9.890000,10.060000,9.890000,10.050000,10.050000,4091800
2019-08-19,10.050000,10.057000,10.030000,10.040000,10.040000,423600
2019-08-26,10.050000,10.060000,10.048000,10.050000,10.050000,158800
2019-09-02,10.040000,10.080000,10.040000,10.070000,10.070000,131100
2019-09-09,10.070000,10.080000,10.040000,10.040000,10.040000,246800
2019-09-16,10.040000,10.050000,10.020000,10.050000,10.050000,231100
2019-09-23,10.030000,10.070000,10.030000,10.070000,10.070000,371400
2019-09-30,10.080000,10.080000,10.050000,10.077000,10.077000,99700
2019-10-07,10.080000,10.090000,10.064000,10.071000,10.071000,14800
2019-10-10,10.081500,10.081500,10.071000,10.071000,10.071000,705
