Date,Open,High,Low,Close,Adj Close,Volume
2018-08-27,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-09-03,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-09-10,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-09-17,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-09-24,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-10-01,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-10-08,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-10-15,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-10-22,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-10-29,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-11-05,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-11-12,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-11-19,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-11-26,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-12-03,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-12-10,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-12-17,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-12-24,120.000000,120.000000,120.000000,120.000000,120.000000,0
2018-12-31,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-01-07,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-01-14,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-01-21,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-01-28,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-02-04,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-02-11,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-02-18,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-02-25,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-03-04,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-03-11,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-03-18,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-03-25,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-04-01,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-04-08,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-04-15,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-04-22,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-04-29,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-05-06,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-05-13,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-05-20,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-05-27,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-06-03,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-06-10,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-06-17,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-06-24,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-07-01,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-07-08,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-07-15,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-07-22,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-07-29,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-08-05,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-08-12,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-08-19,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-08-26,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-09-02,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-09-09,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-09-16,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-09-23,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-09-30,120.000000,120.000000,120.000000,120.000000,120.000000,0
2019-10-07,120.000000,120.000000,120.000000,120.000000,120.000000,0
