Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,0.017800,0.017800,0.017800,0.017800,0.017800,0
2017-10-16,0.017800,0.017800,0.017800,0.017800,0.017800,0
2017-10-23,0.017800,0.017800,0.017800,0.017800,0.017800,0
2017-10-30,0.017800,0.017800,0.012100,0.012100,0.012100,5250
2017-11-06,0.032000,0.032000,0.011000,0.019400,0.019400,34500
2017-11-13,0.011000,0.011000,0.011000,0.011000,0.011000,7728
2017-11-20,0.011000,0.011000,0.011000,0.011000,0.011000,4913
2017-11-27,0.011000,0.011000,0.011000,0.011000,0.011000,0
2017-12-04,0.011000,0.011000,0.011000,0.011000,0.011000,32030
2017-12-11,0.011000,0.011000,0.000200,0.006000,0.006000,218675
2017-12-18,0.006000,0.007900,0.006000,0.007900,0.007900,13426
2017-12-25,0.007900,0.007900,0.002500,0.003000,0.003000,331029
2018-01-01,0.003000,0.003000,0.003000,0.003000,0.003000,0
2018-01-08,0.003000,0.003000,0.003000,0.003000,0.003000,0
2018-01-15,0.003000,0.003000,0.003000,0.003000,0.003000,0
2018-01-22,0.003000,0.003000,0.003000,0.003000,0.003000,0
2018-01-29,0.003000,0.005900,0.002200,0.005900,0.005900,41000
2018-02-05,0.005900,0.005900,0.005900,0.005900,0.005900,0
2018-02-12,0.005900,0.005900,0.005000,0.005900,0.005900,2000
2018-02-19,0.005900,0.005900,0.005900,0.005900,0.005900,0
2018-02-26,0.005900,0.005900,0.005000,0.005000,0.005000,1000
2018-03-05,0.005000,0.005000,0.005000,0.005000,0.005000,0
2018-03-12,0.005000,0.005000,0.004100,0.004100,0.004100,1029
2018-03-19,0.004100,0.004100,0.004100,0.004100,0.004100,0
2018-03-26,0.004100,0.004100,0.004100,0.004100,0.004100,0
2018-04-02,0.004100,0.005900,0.004100,0.005900,0.005900,22000
2018-04-09,0.005900,0.005900,0.004100,0.004100,0.004100,2501
2018-04-16,0.004100,0.004100,0.004100,0.004100,0.004100,0
2018-04-23,0.004100,0.004100,0.004100,0.004100,0.004100,0
2018-04-30,0.004100,0.004100,0.004100,0.004100,0.004100,0
