Date,Open,High,Low,Close,Adj Close,Volume
2017-10-09,69.800003,71.379997,69.510002,71.160004,70.119087,9210900
2017-10-16,71.089996,71.540001,70.330002,71.040001,70.000839,9521600
2017-10-23,71.269997,72.930000,70.389999,71.910004,70.858124,13457100
2017-10-30,71.760002,73.309998,71.699997,73.160004,72.089836,10708800
2017-11-06,72.589996,73.760002,71.629997,72.690002,71.626709,9079100
2017-11-13,72.449997,74.440002,71.870003,74.110001,73.025948,10842300
2017-11-20,74.169998,76.220001,74.050003,75.760002,74.804726,5950100
2017-11-27,75.760002,77.919998,75.669998,77.250000,76.275932,9887400
2017-12-04,78.029999,78.620003,76.599998,78.379997,77.391670,9674000
2017-12-11,78.160004,78.300003,76.010002,77.089996,76.117935,11516000
2017-12-18,77.489998,79.949997,77.379997,79.349998,78.349442,8514400
2017-12-25,79.400002,80.940002,79.260002,79.860001,78.853012,4217400
2018-01-01,80.279999,81.230003,78.910004,79.290001,78.290207,6948900
2018-01-08,80.300003,84.709999,79.529999,83.949997,82.891441,11339800
2018-01-15,84.570000,86.050003,82.900002,85.489998,84.412010,6492100
2018-01-22,85.419998,87.690002,85.019997,87.690002,86.584297,7720700
2018-01-29,87.440002,88.110001,82.309998,82.650002,81.607834,9993400
2018-02-05,82.129997,83.279999,77.559998,80.430000,79.415833,18852400
2018-02-12,80.910004,87.110001,80.589996,83.269997,82.220016,14465300
2018-02-19,82.730003,86.440002,82.730003,83.809998,82.753197,7179100
2018-02-26,84.029999,84.290001,77.230003,78.900002,77.905128,16109200
2018-03-05,78.290001,81.800003,77.080002,81.470001,80.592354,11644700
2018-03-12,81.519997,82.540001,80.690002,81.510002,80.631912,9562900
2018-03-19,81.309998,82.220001,78.059998,78.169998,77.327904,9003100
2018-03-26,79.040001,80.550003,77.790001,78.760002,77.911545,7544500
2018-04-02,78.720001,79.370003,75.660004,77.510002,76.675018,18507800
2018-04-09,76.839996,81.330002,74.610001,79.610001,78.752388,96504900
2018-04-16,80.089996,82.989998,79.599998,82.330002,81.443092,16475500
2018-04-23,82.279999,83.120003,79.989998,80.169998,79.306351,18902300
2018-04-30,80.300003,81.519997,78.440002,81.160004,80.285683,15359600
2018-05-07,81.599998,83.739998,80.849998,83.510002,82.610374,11675800
2018-05-14,83.489998,84.680000,82.400002,83.839996,83.087242,16259900
2018-05-21,84.459999,84.580002,81.430000,81.830002,81.095291,10840100
2018-05-28,80.970001,83.110001,80.010002,82.650002,81.907936,9604000
2018-06-04,83.180000,84.879997,82.279999,84.139999,83.384560,10651000
2018-06-11,84.230003,84.879997,82.320000,83.839996,83.087242,14036300
2018-06-18,83.089996,84.419998,80.529999,80.870003,80.143906,13716400
2018-06-25,80.059998,80.550003,76.790001,79.160004,78.449265,18568500
2018-07-02,78.489998,81.000000,77.519997,80.559998,79.836693,10414500
2018-07-09,81.010002,82.290001,80.019997,80.970001,80.243011,15161400
2018-07-16,81.180000,83.489998,79.790001,81.959999,81.224129,16151700
2018-07-23,82.000000,82.260002,77.639999,78.449997,77.745628,19297000
2018-07-30,78.129997,79.470001,77.070000,78.180000,77.478058,14200100
